,FarmID,Date,Day_avg_Temp_C,Day_max_Temp_C,Day_min_Temp_C,Day_less_5_Temp_C,Day_less_13_Temp_C,Day_more_30_Temp_C,Day_more_35_Temp_C,Day_15_25_Temp_C,Day_18_25_Temp_C,Day_18_30_Temp_C,Day_avg_RH,Day_max_RH,Day_min_RH,Day_more_95_RH,Day_70_85_RH,Day_70_95_RH,Day_sum_Rain,Day_more_0_Rain,Night_avg_Temp_C,Night_max_Temp_C,Night_min_Temp_C,Night_less_5_Temp_C,Night_less_13_Temp_C,Night_more_30_Temp_C,Night_more_35_Temp_C,Night_between_15_25_Temp_C,Night_between_18_25_Temp_C,Night_between_18_30_Temp_C,Night_avg_RH,Night_max_RH,Night_min_RH,Night_more_95_RH,Night_between_70_85_RH,Night_between_70_95_RH,Night_sum_Rain,Night_more_0_Rain,Quot_avg_Temp_C,Quot_max_Temp_C,Quot_min_Temp_C,Quot_less_5_Temp_C,Quot_less_13_Temp_C,Quot_more_30_Temp_C,Quot_more_35_Temp_C,Quot_between_15_25_Temp_C,Quot_between_18_25_Temp_C,Quot_between_18_30_Temp_C,Quot_avg_RH,Quot_max_RH,Quot_min_RH,Quot_more_95_RH,Quot_between_70_85_RH,Quot_between_70_95_RH,Quot_avg_DewPoint_C,Quot_avg_SolarRadiation_W_m2,Quot_sum_Rain,Quot_more_0_Rain,Quot_sum_FeuillageMouille,Quot_avg_WindSpeed_m_s,Quot_avg_GustSpeed_m_s,Quot_max_GustSpeed_m_s,Quot_avg_WindDirection,DegresJoursQuot,DegresJourCumSum,Rolling_Quot_temp_mean_3D,Rolling_Quot_Temp_max_3D,Rolling_Quot_Temp_min_3D,Rolling_Quot_less_5_Temp_C_3D,Rolling_Quot_less_13_Temp_C_3D,Rolling_Quot_more_30_Temp_C_3D,Rolling_Quot_more_35_Temp_C_3D,Rolling_Quot_between_15_25_Temp_C_3D,Rolling_Quot_between_18_25_Temp_C_3D,Rolling_Quot_between_18_30_Temp_C_3D,Rolling_Quot_RH_mean_3D,Rolling_Quot_RH_min_3D,Rolling_Quot_RH_max_3D,Rolling_Quot_DewPoint_sum_3D,Rolling_Quot_SolarRadiation_sum_3D,Rolling_Quot_SolarRadiation_mean_3D,Rolling_Quot_Rain_sum_3D,Rolling_Quot_Rain_mean_3D,Rolling_Quot_more_0_Rain_3D,Rolling_Quot_WindSpeed_mean_3D,Rolling_Quot_GustSpeed_mean_3D,Rolling_DegresJours_sum_3D,Rolling_Quot_temp_mean_6D,Rolling_Quot_Temp_max_6D,Rolling_Quot_Temp_min_6D,Rolling_Quot_less_5_Temp_C_6D,Rolling_Quot_less_13_Temp_C_6D,Rolling_Quot_more_30_Temp_C_6D,Rolling_Quot_more_35_Temp_C_6D,Rolling_Quot_between_15_25_Temp_C_6D,Rolling_Quot_between_18_25_Temp_C_6D,Rolling_Quot_between_18_30_Temp_C_6D,Rolling_Quot_RH_mean_6D,Rolling_Quot_RH_min_6D,Rolling_Quot_RH_max_6D,Rolling_Quot_DewPoint_sum_6D,Rolling_Quot_SolarRadiation_sum_6D,Rolling_Quot_SolarRadiation_mean_6D,Rolling_Quot_Rain_sum_6D,Rolling_Quot_Rain_mean_6D,Rolling_Quot_more_0_Rain_6D,Rolling_Quot_WindSpeed_mean_6D,Rolling_Quot_GustSpeed_mean_6D,Rolling_DegresJours_sum_6D,Rolling_Quot_temp_mean_14D,Rolling_Quot_Temp_max_14D,Rolling_Quot_Temp_min_14D,Rolling_Quot_less_5_Temp_C_14D,Rolling_Quot_less_13_Temp_C_14D,Rolling_Quot_more_30_Temp_C_14D,Rolling_Quot_more_35_Temp_C_14D,Rolling_Quot_between_15_25_Temp_C_14D,Rolling_Quot_between_18_25_Temp_C_14D,Rolling_Quot_between_18_30_Temp_C_14D,Rolling_Quot_RH_mean_14D,Rolling_Quot_RH_min_14D,Rolling_Quot_RH_max_14D,Rolling_Quot_DewPoint_sum_14D,Rolling_Quot_SolarRadiation_sum_14D,Rolling_Quot_SolarRadiation_mean_14D,Rolling_Quot_Rain_sum_14D,Rolling_Quot_Rain_mean_14D,Rolling_Quot_more_0_Rain_14D,Rolling_Quot_WindSpeed_mean_14D,Rolling_Quot_GustSpeed_mean_14D,Rolling_DegresJours_sum_14D
98,0,262,17.76153846153846,22.9,6.71,0,2,0,0,10,8,8,63.33846153846154,97.8,41.5,2,1,2,0.0,0,7.5590909090909095,10.61,5.33,0,11,0,0,0,0,0,92.52727272727272,97.4,74.5,6,1,5,0.0,0,13.085416666666667,22.9,5.33,0,13,0,0,10,8,8,76.71666666666667,97.8,41.5,8,2,7,8.321250000000001,216.58333333333334,0.0,0,12,0.4791666666666667,2.2916666666666665,4.5,325.6666666666667,10.114999999999998,1831.8849999999993,17.081111111111113,26.79,5.33,0.0,6.666666666666667,0.0,0.0,14.0,12.0,13.666666666666666,80.77638888888889,41.5,97.8,39.99000000000001,515.4583333333335,171.81944444444449,0.0,0.0,0.0,1.3958333333333333,3.7180555555555554,37.059999999999995,17.01013888888889,26.79,5.33,0.0,6.833333333333333,0.0,0.0,14.833333333333334,13.166666666666666,14.0,80.89999999999999,41.5,98.9,79.98333333333333,973.2083333333333,162.20138888888889,7.399999999999999,1.2333333333333332,0.8333333333333334,1.4583333333333333,3.7395833333333335,72.015,17.174583333333334,26.79,5.33,0.0,4.285714285714286,0.0,0.0,15.714285714285714,11.142857142857142,11.571428571428571,81.90892857142856,41.5,99.4,192.50333333333333,2092.3333333333335,149.45238095238096,16.6,1.1857142857142857,1.1428571428571428,1.5386904761904763,4.056845238095238,181.27499999999998
99,0,263,19.49923076923077,24.8,4.35,1,2,0,0,11,10,10,67.25384615384615,98.1,46.1,3,2,2,0.0,0,9.475454545454545,18.13,3.19,4,7,0,0,4,1,1,88.4090909090909,97.6,68.3,6,3,4,0.0,0,14.905000000000001,24.8,3.19,5,9,0,0,15,11,11,76.95,98.1,46.1,9,5,6,10.245,208.16666666666666,0.0,0,10,1.3333333333333333,3.2083333333333335,6.0,202.91666666666666,9.995000000000001,1841.8799999999992,15.548611111111114,24.8,3.19,1.6666666666666667,8.333333333333334,0.0,0.0,15.0,12.333333333333334,12.333333333333334,78.75138888888888,41.5,98.1,33.88416666666667,536.1666666666667,178.72222222222226,0.0,0.0,0.0,0.9722222222222223,2.986111111111112,32.535,16.73465277777778,26.79,3.19,0.8333333333333334,7.0,0.0,0.0,14.833333333333334,12.666666666666666,13.5,81.18958333333335,41.5,98.9,78.41333333333334,998.6666666666667,166.44444444444446,7.399999999999999,1.2333333333333332,0.8333333333333334,1.40625,3.6513888888888886,70.925,17.07979166666667,26.79,3.19,0.35714285714285715,4.928571428571429,0.0,0.0,15.785714285714286,11.5,11.928571428571429,80.77708333333332,41.5,98.9,187.69541666666666,2199.9166666666665,157.13690476190476,12.2,0.8714285714285713,0.7857142857142857,1.5714285714285714,4.035416666666666,177.48999999999998
100,1,165,19.975384615384616,24.12,16.32,0,0,0,0,13,9,9,82.95384615384616,95.6,66.4,1,4,10,6.800000000000001,4,17.73818181818182,20.67,16.46,0,0,0,0,11,4,4,78.5909090909091,97.0,56.6,3,2,4,5.0,3,18.95,24.12,16.32,0,0,0,0,24,13,13,80.95416666666667,97.0,56.6,4,6,14,15.422916666666666,181.83333333333334,11.8,7,11,0.4583333333333333,3.5416666666666665,7.5,159.70833333333334,16.22,244.73,19.559305555555557,30.04,8.59,0.0,4.0,0.3333333333333333,0.0,13.0,8.0,13.333333333333334,62.06805555555555,19.7,97.0,31.494999999999997,746.7916666666666,248.93055555555554,11.8,3.9333333333333336,2.3333333333333335,0.5694444444444445,3.0416666666666665,46.58,19.84263888888889,30.65,8.22,0.0,2.8333333333333335,0.5,0.0,13.5,9.666666666666666,13.833333333333334,56.76597222222222,19.7,97.0,57.624583333333334,1586.8333333333335,264.47222222222223,11.8,1.9666666666666668,1.1666666666666667,0.6006944444444444,3.0298611111111113,93.48500000000001,21.803494047619047,35.58,8.17,0.0,1.7142857142857142,2.0,0.14285714285714285,12.214285714285714,8.142857142857142,13.714285714285714,59.20214285714286,19.7,99.3,172.3185,3449.008333333333,246.3577380952381,17.6,1.2571428571428573,1.2142857142857142,1.5568452380952382,4.371845238095238,244.73
101,1,166,18.529999999999998,22.66,15.13,0,0,0,0,13,7,7,84.63076923076923,94.6,69.4,0,6,12,7.2,4,15.346363636363636,16.68,12.63,0,1,0,0,9,0,0,95.4090909090909,98.4,89.2,7,0,4,0.2,1,17.070833333333333,22.66,12.63,0,1,0,0,22,7,7,89.57083333333333,98.4,69.4,7,6,16,15.28625,116.75,7.4,5,18,0.3333333333333333,2.6083333333333334,8.6,198.5,13.645,258.375,18.926805555555557,30.04,10.49,0.0,2.0,0.3333333333333333,0.0,17.666666666666668,8.333333333333334,11.0,72.69166666666666,21.5,98.4,38.38041666666667,582.0,194.0,19.200000000000003,6.400000000000001,4.0,0.46527777777777785,2.9111111111111114,46.129999999999995,18.58034722222222,30.04,8.22,0.0,3.0,0.16666666666666666,0.0,14.833333333333334,8.666666666666666,11.5,63.21319444444444,19.7,98.4,60.68958333333333,1411.0,235.16666666666666,19.200000000000003,3.2000000000000006,2.0,0.37847222222222215,2.604861111111111,87.92,21.488482142857144,35.58,8.17,0.0,1.7857142857142858,2.0,0.14285714285714285,13.071428571428571,8.071428571428571,13.642857142857142,62.59791666666667,19.7,99.3,179.70875,3225.458333333333,230.38988095238093,25.0,1.7857142857142858,1.5714285714285714,1.3199404761904763,4.014583333333333,241.495
102,1,167,17.228461538461538,20.94,10.54,0,2,0,0,10,7,7,64.06923076923077,90.5,44.3,0,3,5,0.0,0,11.242727272727272,17.91,8.07,0,8,0,0,1,0,0,82.32727272727273,96.1,48.0,3,1,5,0.0,0,14.485,20.94,8.07,0,10,0,0,11,7,7,72.4375,96.1,44.3,3,4,10,8.976666666666667,287.0416666666667,0.0,0,8,2.0833333333333335,4.95,9.1,267.125,10.505,268.88,16.835277777777776,24.12,8.07,0.0,3.6666666666666665,0.0,0.0,19.0,9.0,9.0,80.9875,44.3,98.4,39.685833333333335,585.625,195.20833333333334,19.200000000000003,6.400000000000001,4.0,0.9583333333333335,3.6999999999999997,40.37,18.078055555555554,30.04,8.07,0.0,4.0,0.16666666666666666,0.0,14.5,8.166666666666666,10.833333333333334,67.71180555555556,19.7,98.4,65.12958333333333,1383.6666666666665,230.6111111111111,19.200000000000003,3.2000000000000006,2.0,0.7083333333333334,3.082638888888889,85.53999999999999,21.093333333333334,35.58,8.07,0.0,2.0,2.0,0.14285714285714285,13.285714285714286,8.071428571428571,13.0,64.0592261904762,19.7,99.3,180.33666666666664,3232.666666666667,230.90476190476193,25.0,1.7857142857142858,1.5714285714285714,1.3913690476190474,4.094047619047619,237.63
103,1,168,20.450769230769232,24.07,12.85,0,1,0,0,11,10,10,45.815384615384616,72.7,31.5,0,1,1,0.0,0,13.55090909090909,22.03,10.37,0,8,0,0,2,2,2,64.56363636363636,75.3,35.8,0,8,8,0.0,0,17.288333333333334,24.07,10.37,0,9,0,0,13,12,12,54.40833333333333,75.3,31.5,0,9,9,7.172499999999999,303.6666666666667,0.0,0,0,2.2291666666666665,5.270833333333333,8.6,253.33333333333334,13.219999999999999,282.1,16.281388888888888,24.07,8.07,0.0,6.666666666666667,0.0,0.0,15.333333333333334,8.666666666666666,8.666666666666666,72.1388888888889,31.5,98.4,31.43541666666667,707.4583333333334,235.81944444444446,7.4,2.466666666666667,1.6666666666666667,1.5486111111111114,4.276388888888889,37.37,17.920347222222222,30.04,8.07,0.0,5.333333333333333,0.16666666666666666,0.0,14.166666666666666,8.333333333333334,11.0,67.10347222222222,19.7,98.4,62.93041666666666,1454.25,242.375,19.200000000000003,3.2000000000000006,2.0,1.059027777777778,3.6590277777777778,83.94999999999999,21.095922619047617,35.58,8.07,0.0,2.642857142857143,2.0,0.14285714285714285,12.5,8.5,13.428571428571429,61.53511904761905,19.7,99.3,172.05208333333334,3476.7916666666665,248.3422619047619,19.4,1.3857142857142857,0.9285714285714286,1.5401785714285714,4.291964285714285,237.48499999999999
104,1,169,21.017692307692307,23.81,14.65,0,0,0,0,12,11,11,60.776923076923076,85.7,50.8,0,0,1,1.0,1,14.90181818181818,18.27,10.37,0,4,0,0,6,1,1,76.97272727272728,96.1,47.4,2,3,5,5.6,3,18.214583333333334,23.81,10.37,0,4,0,0,18,12,12,68.2,96.1,47.4,2,3,6,11.914166666666667,125.45833333333333,6.6,4,7,0.3958333333333333,3.1875,6.0,184.83333333333334,13.09,295.19,16.66263888888889,24.07,8.07,0.0,7.666666666666667,0.0,0.0,14.0,10.333333333333334,10.333333333333334,65.01527777777778,31.5,96.1,28.063333333333333,716.1666666666667,238.72222222222226,6.6,2.1999999999999997,1.3333333333333333,1.5694444444444446,4.469444444444444,36.815,17.794722222222223,30.04,8.07,0.0,4.833333333333333,0.16666666666666666,0.0,15.833333333333334,9.333333333333334,10.666666666666666,68.85347222222222,21.5,98.4,66.44375,1298.166666666667,216.36111111111117,25.8,4.3,2.6666666666666665,1.0173611111111112,3.6902777777777778,82.945,20.852946428571425,35.58,8.07,0.0,2.9285714285714284,2.0,0.14285714285714285,12.857142857142858,8.785714285714286,13.142857142857142,61.27976190476191,19.7,98.4,168.5675,3322.375,237.3125,26.0,1.8571428571428572,1.2142857142857142,1.4151785714285714,4.171428571428572,233.46
105,1,170,23.826923076923077,25.82,18.15,0,0,0,0,7,7,13,62.099999999999994,97.2,42.7,1,0,2,0.0,0,17.331818181818182,23.04,14.31,0,0,0,0,10,2,2,85.93636363636364,97.3,47.5,5,1,4,3.2,3,20.849999999999998,25.82,14.31,0,0,0,0,17,9,15,73.02499999999999,97.3,42.7,6,1,6,15.125833333333333,271.2916666666667,3.2,3,10,2.3333333333333335,5.7875000000000005,12.6,238.66666666666666,16.065,311.255,18.784305555555555,25.82,10.37,0.0,4.333333333333333,0.0,0.0,16.0,11.0,13.0,65.21111111111111,31.5,97.3,34.2125,700.4166666666667,233.47222222222226,9.8,3.266666666666667,2.3333333333333335,1.652777777777778,4.748611111111111,42.375,17.809791666666666,25.82,8.07,0.0,4.0,0.0,0.0,17.5,10.0,11.0,73.09930555555555,31.5,98.4,73.89833333333333,1286.0416666666667,214.3402777777778,29.0,4.833333333333333,3.1666666666666665,1.3055555555555556,4.2243055555555555,82.745,20.705892857142857,35.58,8.07,0.0,2.9285714285714284,1.9285714285714286,0.14285714285714285,12.928571428571429,8.5,12.785714285714286,61.7875,19.7,98.4,167.69416666666666,3444.4166666666665,246.0297619047619,29.0,2.0714285714285716,1.3571428571428572,1.4508928571428572,4.224404761904762,229.84
106,1,171,24.74076923076923,27.97,18.46,0,0,0,0,5,5,13,62.684615384615384,88.9,46.4,0,2,4,0.0,0,16.994545454545456,25.91,12.94,0,3,0,0,6,2,3,81.72727272727273,92.8,48.5,0,2,9,0.0,0,21.190416666666668,27.97,12.94,0,3,0,0,11,7,16,71.41250000000001,92.8,46.4,0,4,13,15.23625,287.6666666666667,0.0,0,9,0.9375,3.2291666666666665,6.0,258.9166666666667,16.455,327.71,20.084999999999997,27.97,10.37,0.0,2.3333333333333335,0.0,0.0,15.333333333333334,9.333333333333334,14.333333333333334,70.87916666666666,42.7,97.3,42.27625,684.4166666666667,228.1388888888889,9.8,3.266666666666667,2.3333333333333335,1.2222222222222225,4.0680555555555555,45.61,18.183194444444442,27.97,8.07,0.0,4.5,0.0,0.0,15.333333333333334,9.0,11.5,71.50902777777777,31.5,98.4,73.71166666666666,1391.875,231.97916666666666,17.2,2.8666666666666667,2.0,1.3854166666666667,4.1722222222222225,82.98,20.357083333333332,35.58,8.07,0.0,3.142857142857143,1.3571428571428572,0.14285714285714285,13.071428571428571,8.714285714285714,13.142857142857142,62.58482142857143,19.7,98.4,166.50833333333333,3467.333333333333,247.66666666666666,29.0,2.0714285714285716,1.3571428571428572,1.3511904761904763,4.0809523809523816,224.83999999999997
107,1,172,24.306153846153848,30.55,19.39,0,0,1,0,6,6,12,81.0923076923077,92.4,67.9,0,5,11,19.4,4,20.216363636363635,25.91,17.18,0,0,0,0,10,6,7,82.76363636363637,87.3,70.4,0,6,11,0.0,0,22.43166666666667,30.55,17.18,0,0,1,0,16,12,19,81.85833333333333,92.4,67.9,0,11,22,19.12666666666667,163.95833333333334,19.4,4,14,0.625,3.779166666666667,11.6,167.54166666666666,19.865000000000002,347.575,21.490694444444443,30.55,12.94,0.0,1.0,0.3333333333333333,0.0,14.666666666666666,9.333333333333334,16.666666666666668,75.43194444444445,42.7,97.3,49.488749999999996,722.9166666666667,240.97222222222226,22.6,7.533333333333334,2.3333333333333335,1.2986111111111114,4.2652777777777775,52.385000000000005,19.076666666666668,30.55,8.07,0.0,4.333333333333333,0.16666666666666666,0.0,14.333333333333334,9.833333333333334,13.5,70.22361111111111,31.5,97.3,77.55208333333334,1439.0833333333333,239.8472222222222,29.199999999999996,4.866666666666666,1.8333333333333333,1.434027777777778,4.367361111111111,89.19999999999999,19.871904761904766,31.69,8.07,0.0,3.142857142857143,0.6428571428571429,0.0,13.928571428571429,9.285714285714286,13.571428571428571,65.23630952380952,19.7,98.4,170.01416666666668,3349.7083333333335,239.26488095238096,48.4,3.457142857142857,1.6428571428571428,1.15625,3.844642857142857,220.11499999999998
108,1,173,15.088461538461539,16.15,13.5,0,0,0,0,8,0,0,75.3923076923077,82.7,67.9,0,10,10,0.0,0,17.44181818181818,23.28,10.05,0,3,0,0,8,6,6,79.85454545454546,84.1,72.8,0,11,11,0.0,0,16.167083333333334,23.28,10.05,0,3,0,0,16,6,6,77.4375,84.1,67.9,0,21,21,12.206666666666665,161.375,0.0,0,3,2.375,5.425,8.6,266.375,12.665,360.24,19.929722222222225,30.55,10.05,0.0,2.0,0.3333333333333333,0.0,14.333333333333334,8.333333333333334,13.666666666666666,76.90277777777779,46.4,92.8,46.569583333333334,613.0000000000001,204.33333333333337,19.400000000000002,6.466666666666668,1.3333333333333333,1.3125000000000002,4.144444444444445,48.985,19.35701388888889,30.55,10.05,0.0,3.1666666666666665,0.16666666666666666,0.0,15.166666666666666,9.666666666666666,13.333333333333334,71.05694444444445,31.5,97.3,80.78208333333333,1313.4166666666665,218.90277777777774,29.199999999999996,4.866666666666666,1.8333333333333333,1.482638888888889,4.446527777777778,91.36,19.053839285714286,30.65,8.07,0.0,3.357142857142857,0.2857142857142857,0.0,14.642857142857142,9.285714285714286,12.642857142857142,66.35327380952381,19.7,98.4,162.66958333333332,3304.0416666666665,236.00297619047618,48.4,3.457142857142857,1.6428571428571428,1.0654761904761905,3.7440476190476195,208.995
109,1,174,17.912307692307692,20.79,10.64,0,2,0,0,10,8,8,59.33846153846154,89.7,47.0,0,2,3,0.0,0,10.323636363636364,19.91,7.04,0,9,0,0,1,1,1,83.52727272727272,95.3,48.7,2,2,7,0.0,0,14.434166666666668,20.79,7.04,0,11,0,0,11,9,9,70.425,95.3,47.0,2,4,10,8.488333333333333,245.08333333333334,0.0,0,9,1.1041666666666667,3.2083333333333335,7.0,252.75,9.915,370.15500000000003,17.67763888888889,30.55,7.04,0.0,4.666666666666667,0.3333333333333333,0.0,14.333333333333334,9.0,11.333333333333334,76.57361111111112,47.0,95.3,39.821666666666665,570.4166666666667,190.1388888888889,19.400000000000002,6.466666666666668,1.3333333333333333,1.3680555555555556,4.1375,42.445,18.881319444444447,30.55,7.04,0.0,3.5,0.16666666666666666,0.0,14.833333333333334,9.166666666666666,12.833333333333334,73.72638888888889,42.7,97.3,82.09791666666666,1254.8333333333335,209.1388888888889,29.199999999999996,4.866666666666666,1.8333333333333333,1.295138888888889,4.102777777777778,88.055,18.32452380952381,30.55,7.04,0.0,4.142857142857143,0.14285714285714285,0.0,14.428571428571429,9.0,11.785714285714286,67.74880952380953,19.7,98.4,158.93666666666667,3256.541666666667,232.61011904761907,48.4,3.457142857142857,1.6428571428571428,1.025297619047619,3.604761904761905,199.70000000000002
110,1,175,23.327692307692306,27.31,12.15,0,1,0,0,6,5,11,48.30769230769231,76.5,36.1,0,2,2,0.0,0,14.133636363636363,23.04,8.97,0,7,0,0,4,4,4,68.80909090909091,87.0,40.1,0,6,7,0.0,0,19.11375,27.31,8.97,0,8,0,0,10,9,15,57.70416666666667,87.0,36.1,0,8,9,9.664583333333333,297.875,0.0,0,7,0.8333333333333334,4.4624999999999995,8.1,154.125,14.14,384.295,16.57166666666667,27.31,7.04,0.0,7.333333333333333,0.0,0.0,12.333333333333334,8.0,10.0,68.52222222222223,36.1,95.3,30.359583333333333,704.3333333333334,234.7777777777778,0.0,0.0,0.0,1.4375000000000002,4.365277777777778,36.72,19.031180555555554,30.55,7.04,0.0,4.166666666666667,0.16666666666666666,0.0,13.5,8.666666666666666,13.333333333333334,71.97708333333334,36.1,97.3,79.84833333333333,1427.25,237.875,22.599999999999994,3.7666666666666657,1.1666666666666667,1.3680555555555556,4.315277777777777,89.10499999999999,18.43988095238095,30.55,7.04,0.0,4.428571428571429,0.14285714285714285,0.0,14.214285714285714,8.928571428571429,12.071428571428571,68.62440476190476,19.7,98.4,164.06458333333333,3240.041666666667,231.43154761904765,48.4,3.457142857142857,1.6428571428571428,1.0773809523809523,3.7747023809523808,200.95499999999998
111,1,176,22.963846153846152,26.65,17.51,0,0,0,0,9,8,12,56.599999999999994,68.7,50.2,0,0,0,0.0,0,18.684545454545454,22.97,16.44,0,0,0,0,11,5,5,61.190909090909095,70.2,47.4,0,1,1,0.0,0,21.0025,26.65,16.44,0,0,0,0,20,13,17,58.70416666666667,70.2,47.4,0,1,1,12.477083333333333,184.54166666666666,0.0,0,0,0.3958333333333333,3.75,5.5,161.79166666666666,17.545,401.84000000000003,18.18347222222222,27.31,7.04,0.0,6.333333333333333,0.0,0.0,13.666666666666666,10.333333333333334,13.666666666666666,62.27777777777778,36.1,95.3,30.630000000000003,727.5,242.5,0.0,0.0,0.0,0.777777777777778,3.806944444444444,41.6,19.056597222222223,30.55,7.04,0.0,4.166666666666667,0.16666666666666666,0.0,14.0,9.333333333333334,13.666666666666666,69.59027777777779,36.1,95.3,77.19958333333334,1340.5,223.41666666666666,19.399999999999995,3.2333333333333325,0.6666666666666666,1.0451388888888888,3.975694444444444,90.58500000000001,18.637589285714288,30.55,7.04,0.0,4.357142857142857,0.14285714285714285,0.0,14.571428571428571,9.071428571428571,12.5,68.67053571428572,19.7,98.4,167.17,3191.5,227.96428571428572,48.4,3.457142857142857,1.6428571428571428,1.0967261904761905,3.913095238095238,203.69
112,1,177,20.136923076923075,24.32,17.22,0,0,0,0,13,8,8,90.19999999999999,94.7,83.8,0,2,13,7.6,7,20.844545454545457,23.09,18.37,0,0,0,0,11,11,11,76.66363636363636,90.5,66.4,0,2,6,0.0,0,20.46125,24.32,17.22,0,0,0,0,24,19,19,83.99583333333334,94.7,66.4,0,4,19,17.593333333333334,32.291666666666664,7.6,7,16,0.1875,2.9166666666666665,5.0,163.91666666666666,16.77,418.61,20.1925,27.31,8.97,0.0,2.6666666666666665,0.0,0.0,18.0,13.666666666666666,17.0,66.8013888888889,36.1,94.7,39.735,514.7083333333334,171.56944444444446,7.600000000000003,2.5333333333333345,2.3333333333333335,0.4722222222222224,3.7097222222222217,48.455,18.935069444444448,30.55,7.04,0.0,3.6666666666666665,0.16666666666666666,0.0,16.166666666666668,11.333333333333334,14.166666666666666,71.6875,36.1,95.3,79.55666666666667,1085.125,180.85416666666666,26.999999999999993,4.499999999999999,1.8333333333333333,0.920138888888889,3.9236111111111107,90.9,18.74422619047619,30.55,7.04,0.0,3.857142857142857,0.14285714285714285,0.0,15.714285714285714,10.0,12.857142857142858,70.54880952380952,21.5,98.4,176.3625,2942.2500000000005,210.1607142857143,56.0,4.0,2.142857142857143,1.0639880952380953,3.9071428571428575,206.36499999999998
113,1,178,29.928461538461537,32.92,24.22,0,0,8,0,1,1,5,60.26923076923077,78.8,50.6,0,2,2,0.0,0,24.84909090909091,29.51,22.49,0,0,0,0,7,7,11,76.2,86.9,56.7,0,4,7,0.0,0,27.600416666666664,32.92,22.49,0,0,8,0,8,8,16,67.57083333333334,86.9,50.6,0,6,9,20.767500000000002,243.79166666666666,0.0,0,5,2.2083333333333335,6.0625,10.1,197.41666666666666,23.705,442.315,23.02138888888889,32.92,16.44,0.0,0.0,2.6666666666666665,0.0,17.333333333333332,13.333333333333334,17.333333333333332,70.09027777777779,47.4,94.7,50.83791666666667,460.625,153.54166666666666,7.600000000000003,2.5333333333333345,2.3333333333333335,0.9305555555555558,4.243055555555555,58.019999999999996,19.79652777777778,32.92,7.04,0.0,3.6666666666666665,1.3333333333333333,0.0,14.833333333333334,10.666666666666666,13.666666666666666,69.30624999999999,36.1,95.3,81.1975,1164.9583333333333,194.1597222222222,7.599999999999996,1.266666666666666,1.1666666666666667,1.184027777777778,4.304166666666666,94.74,19.232857142857142,32.92,7.04,0.0,3.5,0.6428571428571429,0.0,15.785714285714286,10.214285714285714,13.071428571428571,71.97886904761906,31.5,98.4,189.45875,2902.625,207.33035714285714,56.0,4.0,2.142857142857143,1.1785714285714286,4.155654761904762,213.805
114,1,179,28.206923076923076,31.51,24.6,0,0,4,0,1,1,9,72.0923076923077,84.9,61.9,0,7,7,3.0,1,25.91909090909091,27.06,23.83,0,0,0,0,2,2,11,76.61818181818181,91.7,64.6,0,3,7,0.0,0,27.15833333333333,31.51,23.83,0,0,4,0,3,3,20,74.16666666666667,91.7,61.9,0,10,14,22.062083333333334,185.29166666666666,3.0,1,6,1.75,4.520833333333333,7.5,229.66666666666666,23.67,465.985,25.073333333333334,32.92,17.22,0.0,0.0,4.0,0.0,11.666666666666666,10.0,18.333333333333332,75.24444444444445,50.6,94.7,60.422916666666666,461.37500000000006,153.79166666666669,10.600000000000003,3.5333333333333345,2.6666666666666665,1.3819444444444446,4.5,64.145,21.62840277777778,32.92,7.04,0.0,3.1666666666666665,2.0,0.0,12.666666666666666,10.166666666666666,16.0,68.7611111111111,36.1,95.3,91.05291666666668,1188.875,198.14583333333334,10.599999999999996,1.766666666666666,1.3333333333333333,1.0798611111111114,4.153472222222222,105.745,19.819166666666668,32.92,7.04,0.0,3.5,0.9285714285714286,0.0,14.285714285714286,9.5,13.571428571428571,71.49404761904762,31.5,98.4,196.09791666666666,2906.0833333333335,207.57738095238096,47.2,3.3714285714285714,1.7142857142857142,1.2708333333333335,4.225595238095238,221.255
115,1,180,26.74076923076923,29.94,23.21,0,0,0,0,3,3,13,74.42307692307692,88.6,58.9,0,7,9,0.0,0,22.495454545454546,24.7,20.86,0,0,0,0,11,11,11,88.39999999999999,93.6,74.6,0,2,11,0.0,0,24.795,29.94,20.86,0,0,0,0,14,14,24,80.82916666666667,93.6,58.9,0,9,20,21.138333333333332,212.41666666666666,0.0,0,11,1.0416666666666667,3.4166666666666665,5.5,253.33333333333334,21.4,487.385,26.517916666666665,32.92,20.86,0.0,0.0,4.0,0.0,8.333333333333334,8.333333333333334,20.0,74.18888888888888,50.6,93.6,63.96791666666667,641.5,213.83333333333334,3.0000000000000036,1.000000000000001,0.3333333333333333,1.666666666666667,4.666666666666667,68.775,23.355208333333334,32.92,8.97,0.0,1.3333333333333333,2.0,0.0,13.166666666666666,11.0,18.5,70.49513888888889,36.1,94.7,103.70291666666668,1156.2083333333333,192.70138888888889,10.599999999999996,1.766666666666666,1.3333333333333333,1.0694444444444446,4.188194444444444,117.23,20.370892857142856,32.92,7.04,0.0,3.4285714285714284,0.9285714285714286,0.0,13.714285714285714,10.0,14.785714285714286,70.86964285714285,31.5,97.3,201.95,3001.75,214.41071428571428,39.8,2.8428571428571425,1.3571428571428572,1.3214285714285716,4.283333333333333,229.01
